PID,NAME,PRICE,PRODUCT_IMAGE,LOCATION,DELTA_TIME
250171595,아이폰x 256gb 파손 무음카메라,130000,https://media.bunjang.co.kr/product/250171595_1_1705639928_w{res}.jpg,서울특별시 동대문구 용신동,1705639928
250232990,아이폰x 256gb 화면 고장 판매합니다.,120000,https://media.bunjang.co.kr/product/250232990_1_1705670084_w{res}.jpg,서울특별시 동대문구 답십리제1동,1705810356
249905906,아이폰 x 64 베터리 효율 91%,200000,https://media.bunjang.co.kr/product/249905906_1_1706670440_w{res}.jpg,경기도 고양시 일산서구 송산동,1705452939
196556937,애플 아이폰x 64gb 공기기,150000,https://media.bunjang.co.kr/product/196556937_1_1660637578_w{res}.jpg,서울특별시 영등포구 도림동,1705216444
248744876,아이폰x 64g,250000,https://media.bunjang.co.kr/product/248744876_1_1704595720_w{res}.jpg,서울특별시 영등포구 양평제2동,1704595720
251039289,아이폰x 그레이 64gb 배터리90% 상태좋은 중고25만8천팝니다.,258000,https://media.bunjang.co.kr/product/251039289_1_1706262401_w{res}.jpg,서울특별시 강서구 발산제1동,1706262401
250285688,아이폰x 실버 64gb 배터리100% 상태좋은 중고25만8천팝니다.,258000,https://media.bunjang.co.kr/product/250285688_1_1705727405_w{res}.jpg,서울특별시 강서구 발산제1동,1705727405
249271181,아이폰11 128기가 공기계/ 기스 흠집 x/ 박스 o,300000,https://media.bunjang.co.kr/product/249271181_1_1705148195_w{res}.jpg,경상북도 울진군 울진읍,1705148202
248018115,아이폰 x 64기가,110000,https://media.bunjang.co.kr/product/248018115_1_1703996488_w{res}.jpg,전라북도 익산시 영등1동,1703995963
242845197,아이폰x 스그 64gb,189000,https://media.bunjang.co.kr/product/242845197_1_1699942821_w{res}.jpg,경기도 수원시 팔달구 매산동,1703649470
249303971,"아이폰14pro 128 실버 (+박스,충전선은x)",740000,https://media.bunjang.co.kr/product/249303971_1_1704986318_w{res}.jpg,서울특별시 중구 중림동,1704986298
242846112,a급 아이폰x 스그 256gb,280000,https://media.bunjang.co.kr/product/242846112_1_1699943223_w{res}.jpg,경기도 수원시 팔달구 매산동,1703310803
247907050,아이폰x올블랙64g(베터리성능100%),210000,https://media.bunjang.co.kr/product/247907050_1_1712320505_w{res}.jpg,경기도 용인시 기흥구 동백동,1703898460
246914131,아이폰x 64g 블랙색상 풀박스 팝니다.,155000,https://media.bunjang.co.kr/product/246914131_1_1703307914_w{res}.jpg,경기도 오산시 남촌동,1703307884
252608126,*마자막 가격내림* 아이폰 xs 스페이스 그레이 64기가 a급 판매합니다,260000,https://media.bunjang.co.kr/product/252608126_1_1720510974_w{res}.jpg,경기도 고양시 덕양구 신도동,1720510981
278788431,[s급90%]아이폰xs 512g팝니다(32313),420000,https://media.bunjang.co.kr/product/278788431_1_1720598717_w{res}.jpg,서울특별시 중랑구 면목제4동,1720598717
163416979,아이폰 xr 64기가 보드셋트 팝니다,100000,https://media.bunjang.co.kr/product/163416979_1_1701090912_w{res}.jpg,경기도 가평군 청평면,1720408554
277703326,아이폰 xr 64,130000,https://media.bunjang.co.kr/product/277703326_1_1720200087_w{res}.jpg,서울특별시 서대문구 홍은제1동,1720200087
278617704,아이폰xs 256g 로즈골드 리퍼 새상품.,520000,https://media.bunjang.co.kr/product/278617704_1_1720516432_w{res}.jpg,경기도 평택시 동삭동,1720516491
270978265,아이폰xs 64g 외관 s급 팝니다,270000,https://media.bunjang.co.kr/product/270978265_1_1720400892_w{res}.jpg,경기도 수원시 팔달구 인계동,1720575937
253060601,아이폰xr 레드 자급제 128기가,200000,https://media.bunjang.co.kr/product/253060601_1_1707819212_w{res}.jpg,경기도 시흥시 능곡동,1720526058
267977400,아이폰 xs 맥스 64g 팔아요,250000,https://media.bunjang.co.kr/product/267977400_1_1720397193_w{res}.jpg,전북특별자치도 전주시 덕진구 인후2동,1720317974
278025307,아이폰 xs 64gb 스그 s급,280000,https://media.bunjang.co.kr/product/278025307_1_1720326410_w{res}.jpg,서울특별시 송파구 송파2동,1720326348
278933351,아이폰 15프로 맥스 256기가 블랙티타늄 s급(애플케어플러스) max,1600000,https://media.bunjang.co.kr/product/278933351_1_1720673542_w{res}.jpg,인천광역시 남동구 논현1동,1720677872
278178764,아이폰 xs 512gb 팝니다 올수리완료,430000,https://media.bunjang.co.kr/product/278178764_1_1720361659_w{res}.jpg,서울특별시 관악구 은천동,1720361354
278740257,아이폰xs 블랙 64gb 30만 44324 수원,300000,https://media.bunjang.co.kr/product/278740257_1_1720582403_w{res}.jpg,경기도 수원시 팔달구 인계동,1720582403
277814756,[아이폰xs] 256gb 블랙 판매합니다!,450000,https://media.bunjang.co.kr/product/277814756_1_1720249351_w{res}.jpg,인천광역시 남동구 논현고잔동,1720621725
277660194,아이폰 xs 64gb,250000,https://media.bunjang.co.kr/product/277660194_1_1720186061_w{res}.jpg,전라남도 나주시 빛가람동,1720184825
277288071,아이폰 xs max 64gb 자급제,280000,https://media.bunjang.co.kr/product/277288071_1_1720065106_w{res}.jpg,전라남도 목포시 삼향동,1720330691
252452721,아이폰 xs 64g 골드,186000,https://media.bunjang.co.kr/product/252452721_1_1719149445_w{res}.jpg,충청북도 음성군 금왕읍,1720169160
276219893,아이폰 xr 128gb,170000,https://media.bunjang.co.kr/product/276219893_1_1720177773_w{res}.jpg,서울특별시 서초구 서초4동,1720177466
277912366,아이폰 xr 화이트 128gb 팝니다,50000,https://media.bunjang.co.kr/product/277912366_1_1720273274_w{res}.jpg,경기도 평택시 비전1동,1720273136
259767259,"59만원) 리퍼후 미사용 아이폰 xs max 512g 골드,블랙,실버",710000,https://media.bunjang.co.kr/product/259767259_1_1720002813_w{res}.jpg,서울특별시 동작구 신대방제1동,1720431879
241723538,아이폰xs max 512,350000,https://media.bunjang.co.kr/product/241723538_1_1699314245_w{res}.jpg,경상남도 진주시 초장동,1720437498
257180192,아이폰 xs 골드 256 팔아요,220000,https://media.bunjang.co.kr/product/257180192_1_1720087335_w{res}.jpg,경상북도 구미시 양포동,1720191710
274453001,아이폰xs 512 골드,410000,https://media.bunjang.co.kr/product/274453001_1_1720075521_w{res}.jpg,세종특별자치시  부강면,1720364446
278277823,아이폰xr 128gb,250000,https://media.bunjang.co.kr/product/278277823_1_1720409211_w{res}.jpg,경기도 김포시 운양동,1720409211
277443633,아이폰 xs 64기가 골드,250000,https://media.bunjang.co.kr/product/277443633_1_1720174080_w{res}.jpg,서울특별시 강동구 고덕제1동,1720139998
277466586,아이폰 xs 64gb 골드,230000,https://media.bunjang.co.kr/product/277466586_1_1720123373_w{res}.jpg,강원특별자치도 춘천시 퇴계동,1720115229
278924442,[363009] 아이폰xs max 64기가 스페이스그레이,405000,https://media.bunjang.co.kr/product/278924442_1_1720670099_w{res}.jpg,경기도 안양시 만안구 안양1동,1720670099
226553459,아이폰 xr 128,200000,https://media.bunjang.co.kr/product/226553459_1_1719926036_w{res}.jpg,경기도 의정부시 자금동,1719926012
278934509,아이폰 14pro max/256/딥퍼플/세제품/애케플o,1250000,https://media.bunjang.co.kr/product/278934509_1_1720674012_w{res}.jpg,서울특별시 강남구 논현1동,1720674012
277855120,아이폰xs 64 그레이 팝니다,350000,https://media.bunjang.co.kr/product/277855120_1_1720259127_w{res}.jpg,서울특별시 광진구 화양동,1720401991
278918847,아이폰 14pro max 512 판매합니다 풀박스,1180000,https://media.bunjang.co.kr/product/278918847_1_1720667931_w{res}.jpg,경기도 평택시 지산동,1720667931
278921366,[935319] 아이폰xs max 64기가 실버,395000,https://media.bunjang.co.kr/product/278921366_1_1720668934_w{res}.jpg,경기도 안양시 만안구 안양1동,1720668934
275026180,아이폰 xs max 256gb 골드,350000,https://media.bunjang.co.kr/product/275026180_1_1719284931_w{res}.jpg,강원특별자치도 강릉시 강남동,1720163172
277845384,아이폰xs맥스 256 블랙 팝니다,425000,https://media.bunjang.co.kr/product/277845384_1_1720259308_w{res}.jpg,서울특별시 광진구 화양동,1720401985
278261499,아이폰xs max 64기가 팝니다,230000,https://media.bunjang.co.kr/product/278261499_1_1720404883_w{res}.jpg,경기도 고양시 일산서구 일산1동,1720404883
240488139,아이폰x 64,130000,https://media.bunjang.co.kr/product/240488139_1_1698134640_w{res}.jpg,충청남도 아산시 둔포면,1698134640
240606347,아이폰x 64기가 블랙,300000,https://media.bunjang.co.kr/product/240606347_1_1698221353_w{res}.jpg,서울특별시 관악구 신림동,1698221353
241683101,아이폰x 그레이 64gb 상태좋은 중고29만팝니다.,290000,https://media.bunjang.co.kr/product/241683101_1_1699071543_w{res}.jpg,서울특별시 강서구 발산제1동,1699071543
240274889,아이폰x 64gb (배터리 100%),190000,https://media.bunjang.co.kr/product/240274889_1_1698138667_w{res}.jpg,경기도 부천시 심곡1동,1698142243
239814036,아이폰 14 프로 블랙 256 기스x s급 풀박 급처 쿨거래,1050000,https://media.bunjang.co.kr/product/239814036_1_1702556185_w{res}.jpg,경기도 의정부시 의정부1동,1699262431
239273162,아이폰x 블랙 64기가(상태a급) 판매합니다,200000,https://media.bunjang.co.kr/product/239273162_1_1698236857_w{res}.jpg,서울특별시 송파구 석촌동,1698841979
240020553,아이폰 x 화이트 128기가,160000,https://media.bunjang.co.kr/product/240020553_1_1697784217_w{res}.jpg,서울특별시 강동구 암사제3동,1697778502
240052420,아이폰 x 64기가 스페이스 그레이,220000,https://media.bunjang.co.kr/product/240052420_1_1697794520_w{res}.jpg,전라북도 전주시 완산구 평화1동,1697878554
278959777,아이폰xsmax 256 실버 판매해요,290000,https://media.bunjang.co.kr/product/278959777_1_1720682677_w{res}.jpg,서울특별시 강남구 신사동,1720682677
240978717,(할인가94) 실사용x 아이폰14프로 128 풀박 자급제,990000,https://media.bunjang.co.kr/product/240978717_1_1698505191_w{res}.jpg,서울특별시 서대문구 신촌동,1698504865
239587410,아이폰x 64기가팝니다,249000,https://media.bunjang.co.kr/product/239587410_1_1697449272_w{res}.jpg,경기도 고양시 덕양구 행신3동,1697449272
237643205,#당일발송# 아이폰x 64g/256g 등급별 최저가 중고폰 공기계,219000,https://media.bunjang.co.kr/product/237643205_1_1709107278_w{res}.jpg,서울특별시 강남구 논현2동,1698633037
239808230,아이폰12pro(128gb/하자x),550000,https://media.bunjang.co.kr/product/239808230_1_1697615074_w{res}.jpg,서울특별시 관악구 청룡동,1697614672
240912287,아이폰x 그레이 64gb 배터리89% 상태좋은 중고30만팝니다.,300000,https://media.bunjang.co.kr/product/240912287_1_1698468831_w{res}.jpg,서울특별시 강서구 발산제1동,1698468831
239580035,아이폰14프로 블랙 512g 배터리성능98% 흠집x 찍힘x 기스x s급,1350000,https://media.bunjang.co.kr/product/239580035_1_1697536254_w{res}.jpg,서울특별시 광진구 자양제2동,1697536263
237713712,아이폰x 스페이스그레이 64gb s급,210000,https://media.bunjang.co.kr/product/237713712_1_1695956230_w{res}.jpg,부산광역시 부산진구 전포제1동,1695953890
238931785,아이폰x 그레이 256gb 상태좋은 중고31만1000원팝니다.,311000,https://media.bunjang.co.kr/product/238931785_1_1696935515_w{res}.jpg,서울특별시 강서구 발산제1동,1696935515
238014915,아이폰xs 64g 수리이력x 상태좋음,350000,https://media.bunjang.co.kr/product/238014915_1_1696213548_w{res}.jpg,경기도 남양주시 호평동,1696213548
237812475,"아이폰13 128g 미드나이트 자급제폰 (쿨거시 2만원 할인, 네고x)",630000,https://media.bunjang.co.kr/product/237812475_1_1695993166_w{res}.jpg,경기도 수원시 팔달구 인계동,1695993166
156925276,아이폰x 64g 블랙,250000,https://media.bunjang.co.kr/product/156925276_1_1710980018_w{res}.jpg,경기도 수원시 영통구 매탄3동,1693778438
235740345,아이폰x 64기가 판매합니다,220000,https://media.bunjang.co.kr/product/235740345_1_1694169055_w{res}.jpg,대구광역시 달서구 두류3동,1694169055
200290987,아이폰x 64기가,280000,https://media.bunjang.co.kr/product/200290987_1_1677430907_w{res}.jpg,경기도 의정부시 자금동,1692365695
233000523,아이폰 x 64 스페이스그레이,150000,https://media.bunjang.co.kr/product/233000523_1_1691903314_w{res}.jpg,경기도 수원시 영통구 매탄3동,1691903314
232402575,아이폰 x 256gb 스페이스 그레이,180000,https://media.bunjang.co.kr/product/232402575_1_1691403812_w{res}.jpg,경기도 광명시 소하1동,1691595372
233140353,아이폰 x 256기가 배터리 효율73%,160000,https://media.bunjang.co.kr/product/233140353_1_1692011553_w{res}.jpg,경기도 양주시 양주2동,1692011553
232911404,아이폰x스페이스그레이 64기가,250000,https://media.bunjang.co.kr/product/232911404_1_1691821403_w{res}.jpg,서울특별시 강동구 고덕제1동,1691821403
232381012,아이폰 x 스페이스그레이 256gb,160000,https://media.bunjang.co.kr/product/232381012_1_1691488552_w{res}.jpg,경기도 광명시 소하1동,1691402413
233259088,아이폰13미니 256 단품 구성x  3사가능,440000,https://media.bunjang.co.kr/product/233259088_1_1692105917_w{res}.jpg,강원도 춘천시 석사동,1692107668
231913654,아이폰x 256기가,250000,https://media.bunjang.co.kr/product/231913654_1_1690976554_w{res}.jpg,서울특별시 중구 명동,1690976554
231238157,아이폰x 256g,240000,https://media.bunjang.co.kr/product/231238157_1_1690397649_w{res}.jpg,경기도 남양주시 오남읍,1690397649
231442411,아이폰 x 실버 64gb,214000,https://media.bunjang.co.kr/product/231442411_1_1690631813_w{res}.jpg,서울특별시 동작구 상도제2동,1690561310
231431166,아이폰x 팝니다 64g 스그,180000,https://media.bunjang.co.kr/product/231431166_1_1690556225_w{res}.jpg,전라북도 군산시 흥남동,1690570002
232300629,급처)아이폰x 스페이스 그레이 64gb 판매합니다,180000,https://media.bunjang.co.kr/product/232300629_1_1691423844_w{res}.jpg,서울특별시 성동구 옥수동,1691423860
232114643,아이폰 12퍼플 256기가 (미니x) 카메라 고장,300000,https://media.bunjang.co.kr/product/232114643_1_1691146789_w{res}.jpg,서울특별시 동작구 사당제1동,1691146789
214023590,아이폰 x 256g 실버 배83 가성비꿀폰,190000,https://media.bunjang.co.kr/product/214023590_1_1675758357_w{res}.jpg,서울특별시 금천구 가산동,1691164696
229703080,아이폰x 64g 블랙색상 판매합니다(배터리100%),320000,https://media.bunjang.co.kr/product/229703080_1_1689134063_w{res}.jpg,세종특별자치시  조치원읍,1690203639
230243308,아이폰x 그레이 64gb 상태좋은 중고30만6천팝니다.,306000,https://media.bunjang.co.kr/product/230243308_1_1689590445_w{res}.jpg,서울특별시 강서구 발산제1동,1689590445
278946190,아이폰 xs 실버 256 gb 100% xs 256 실버,300000,https://media.bunjang.co.kr/product/278946190_1_1720678145_w{res}.jpg,경기도 파주시 운정4동,1720678145
268744022,아이폰 xs 스그 리퍼폰 256기가,665000,https://media.bunjang.co.kr/product/268744022_1_1720435614_w{res}.jpg,서울특별시 송파구 잠실2동,1720674338
277881267,아이폰 xs max 256,260000,https://media.bunjang.co.kr/product/277881267_1_1720328135_w{res}.jpg,경기도 성남시 수정구 시흥동,1720672011
