title,coment,region,price
아이폰 12미니 그린판매합니다  애플워치랑 세트로팔아요~,액정 파손전혀없고  사진이랑똑같습니다~~,        경기도 남양주시 화도읍      ,400000
아이폰 12미니 화이트 (128기가),"아이폰 12미니 화이트
128GB
상태 깨끗한 편 (사진으로 확인해주세요!)
배터리 성능 74%
박스포장
케이블선 ( 박스안에 새것입니다! )
정품 케이스 ( 앞표지 낙서 죄송해요😂 )

송내역, 상동역 부근 직거래 가능합니다!

궁금한 것 언제든 물어보세요🙌🙌",        경기도 부천시 송내1동      ,220000
아이폰12미니 128기가 화이트,"정상해지 공기계
케이스끼고 대부분 사용했고 기스는 없습니다
기기 포맷 해두엇습니다 원하시면
 신지모루 맥세이프케이스 같이드려요

배터리잔량 76 
서브폰으로 사용하실분 가져가세여

신내6단지아파트 앞 cu 혹은 봉화산역에서 거래가능합니다",        서울 중랑구 신내동      ,250000
아이폰 12 128GB 화이트,"화이트 색상
테두리 생활기스 있음
잔상, 멍 일체 없음
배터리 76%
128GB
만원 상당의 맥세이프 케이스 무료 증정",        울산 중구 약사동      ,320000
아이폰12미니,"카메라가 1배율이 가까이 있는거만 초점을 잡아요
광각은 정상입니다
액정기스많음
배터리성능78 용량128입니다
나머진 다정상입니다",        경남 창원시 마산합포구 월영동      ,120000
아이폰 12mini 64기가 흰색,"외관 상태 깨꿋합니다.
사진 참조 하시고요,
전면 필름 붙여 놨습니다.
미사용 클리어 캐이스 드립니다.
배터리 성능 77% 입니다.
박스도 있습니다.",        경기도 김포시 고촌읍      ,250000
아이폰12미니 256g 팝니다,"아이폰12미니 256기가팝니다
앞뒤로 보호필름 항상껴놔서 
완전 깨끗합니다 
배터리효율 84프로로 상태 좋습니다 
박스 케이블포함 풀박스로 팝니다
여분 새케이스랑 필름 같이드릴께요 ",        경기도 부천시 옥길동      ,300000
아이폰12 미니 128기가 퍼플색 팝니다,"아이폰 12 미니 팝니다.
단품입니다. 핸드폰만 있어요
128기가에 연보라색이라 예쁩니다.
딸이 작아서 안쓴다기에 다시 올립니다.
핸드폰가게에서 초기화 해뒀으며 
초기화할때 밧데리가 87프로 였네요
외관상 3번째사진 찍힘빼곤 깨끗합니다.
",        인천 연수구 동춘동      ,250000
아이폰 12프로맥스256기가 팝니다,"수리이력이 없습니다
기스가 좀 있습니다
벳터리는 76%입니다
오산역에서 직거래 희망합니다",        경기도 오산시 오산동      ,650000
아이폰 12 블루 128,"버릴 수는 없지만 행정부에서 사용할 수 있습니다.
알 수 없는 경로 경고가 2개 있습니다.
배터리가 방금 교체되었습니다.
화면이 보이는 대로 깨졌습니다.
배터리는 민간 업체에서 교체했습니다.",        서울 강서구 공항동      ,149000
아이폰12 미니 판매합니다 128기가,"아이폰 12 128 기가 화이트 판매합니다
폰밖에 없구요 자급제이며 초기화 상태입니다
 배터리 83 프로 중고 거래상 환불 안됩니다
작동이상 없어요
흥정 조금 됩니다",        충북 제천시 화산동      ,200000
💜아이폰 12미니💜128GB 84% 공기계,"사용안해서 싸게 팝니다
현재 정상해지해서 문제 없습니다
배터리 84프로이고 상태 좋습니다
퍼플이라서 색상도 이쁩니다~~

깨끗하게 사용하던거라 액정기스 없습니다
공기계 필요하시면 싸게 가져가세요💜💜",        서울 강서구 방화제1동      ,260000
아이폰12 64기가 배터리성능 74% 판매합니다,"아이폰12 64기가 배터리성능 74% 판매합니다
테두리 부분에 기스,흠집 조금 있는거 빼곤
상태 좋고 깨끗합니다!
사진 확인하시구 관심 있으신분들 연락주세요!",        광주 동구 충장동      ,290000
아이폰 12 128기가 블랙 배터리 90프로 정상작동 팝니다,"아이폰 12 128기가 블랙
배터리 성능 90프로
액정 연한 기스 조금.테두리 잔콕 있습니다
사설 수리 이력 없으며 모든 기능 정상작동 합니다",        대전 중구 은행동      ,350000
아이폰 12미니 화이트 판매,"아이폰12미니 화이트 64기가 배터리 효율 77%
사진처럼 사용감은 있으나 특이사항 없습니다. 

박스랑 케이블 같이 드립니다. 
평일 저녁 또는 주말에 행신 근처에서 거래 가능해요.",        경기도 고양시 덕양구 행신2동      ,220000
